Country/Region,Date,Confirmed,Active,Recovered,Deaths,Latitude,Longitude
Ecuador,2020-06-12,1338.0,413.0,817.0,108.0,-2.0,-78.0
Holy See,2020-06-12,0.0,0.0,0.0,0.0,42.0,12.0
Norway,2020-06-12,12.0,12.0,0.0,0.0,60.0,9.0
Uruguay,2020-06-12,0.0,-8.0,8.0,0.0,-33.0,-56.0
Azerbaijan,2020-06-12,336.0,145.0,186.0,5.0,40.0,48.0
Malta,2020-06-12,5.0,5.0,0.0,0.0,36.0,14.0
Bosnia and Herzegovina,2020-06-12,61.0,40.0,19.0,2.0,44.0,18.0
Kyrgyzstan,2020-06-12,0.0,0.0,0.0,0.0,41.0,75.0
Brunei,2020-06-12,0.0,0.0,0.0,0.0,5.0,115.0
Ivory Coast,2020-06-12,280.0,225.0,51.0,4.0,8.0,-6.0
Switzerland,2020-06-12,19.0,18.0,0.0,1.0,47.0,8.0
Saint Kitts and Nevis,2020-06-12,0.0,0.0,0.0,0.0,17.0,-63.0
Slovenia,2020-06-12,2.0,2.0,0.0,0.0,46.0,15.0
El Salvador,2020-06-12,108.0,25.0,83.0,0.0,14.0,-89.0
Kenya,2020-06-12,90.0,14.0,72.0,4.0,0.0,38.0
Ukraine,2020-06-12,709.0,260.0,433.0,16.0,49.0,32.0
Pakistan,2020-06-12,0.0,0.0,0.0,0.0,30.0,70.0
Malaysia,2020-06-12,33.0,-71.0,103.0,1.0,4.0,102.0
Uzbekistan,2020-06-12,128.0,7.0,121.0,0.0,41.0,65.0
Georgia,2020-06-12,12.0,9.0,3.0,0.0,42.0,43.0
Gabon,2020-06-12,0.0,0.0,0.0,0.0,-1.0,12.0
France,2020-06-12,727.0,273.0,426.0,28.0,47.0,2.0
Montenegro,2020-06-12,0.0,0.0,0.0,0.0,43.0,19.0
Burundi,2020-06-12,0.0,0.0,0.0,0.0,-4.0,30.0
Afghanistan,2020-06-12,656.0,34.0,602.0,20.0,33.0,65.0
Maldives,2020-06-12,27.0,-13.0,40.0,0.0,3.0,73.0
Australia,2020-06-12,5.0,-16.0,21.0,0.0,-25.0,133.0
Andorra,2020-06-12,1.0,0.0,1.0,0.0,42.0,1.5
Cameroon,2020-06-12,0.0,0.0,0.0,0.0,4.0,12.0
Cyprus,2020-06-12,5.0,5.0,0.0,0.0,35.0,33.0
Ireland,2020-06-12,12.0,10.0,0.0,2.0,53.0,-8.0
Greece,2020-06-12,20.0,20.0,0.0,0.0,39.0,22.0
Morocco,2020-06-12,73.0,37.0,35.0,1.0,32.0,-7.0
North Macedonia,2020-06-12,163.0,149.0,12.0,2.0,41.61,21.75
Somalia,2020-06-12,0.0,0.0,0.0,0.0,5.0,46.0
Zimbabwe,2020-06-12,11.0,11.0,0.0,0.0,-19.0,29.0
Togo,2020-06-12,1.0,-7.0,8.0,0.0,9.0,1.0
Singapore,2020-06-12,463.0,-291.0,754.0,0.0,1.0,104.0
Papua New Guinea,2020-06-12,0.0,0.0,0.0,0.0,-6.0,144.0
Brazil,2020-06-12,25982.0,9915.0,15158.0,909.0,-10.0,-52.0
Sudan,2020-06-12,149.0,-9.0,138.0,20.0,13.0,30.0
Djibouti,2020-06-12,43.0,-169.0,211.0,1.0,12.0,43.0
Romania,2020-06-12,222.0,49.0,162.0,11.0,46.0,25.0
Vietnam,2020-06-12,1.0,-1.0,2.0,0.0,14.0,108.0
Senegal,2020-06-12,92.0,-15.0,106.0,1.0,15.0,-14.0
Cape Verde,2020-06-12,40.0,40.0,0.0,0.0,16.5,-23.0
Guyana,2020-06-12,1.0,-2.0,3.0,0.0,5.0,-59.0
Algeria,2020-06-12,109.0,32.0,67.0,10.0,28.0,2.0
Lithuania,2020-06-12,4.0,-24.0,28.0,0.0,55.0,24.0
Nicaragua,2020-06-12,0.0,0.0,0.0,0.0,13.0,-85.0
Chile,2020-06-12,6754.0,1618.0,4914.0,222.0,-34.0,-71.0
Iraq,2020-06-12,1095.0,756.0,300.0,39.0,33.0,44.0
Saint Vincent and the Grenadines,2020-06-12,0.0,0.0,0.0,0.0,13.0,-61.0
Dominica,2020-06-12,0.0,0.0,0.0,0.0,15.0,-61.0
Eritrea,2020-06-12,0.0,0.0,0.0,0.0,15.0,40.0
Oman,2020-06-12,1117.0,244.0,866.0,7.0,22.0,56.0
US,2020-06-12,25639.0,17696.0,7094.0,849.0,40.0,-90.0
Eswatini,2020-06-12,23.0,15.0,8.0,0.0,-27.0,31.0
South Korea,2020-06-12,48.0,26.0,22.0,0.0,36.0,128.0
Ghana,2020-06-12,498.0,401.0,97.0,0.0,7.94,-1.0
Cuba,2020-06-12,14.0,5.0,9.0,0.0,22.0,-78.0
Suriname,2020-06-12,19.0,18.0,0.0,1.0,4.0,-56.0
Qatar,2020-06-12,1517.0,-449.0,1965.0,1.0,25.35,51.0
Estonia,2020-06-12,5.0,-1.0,6.0,0.0,59.0,26.0
Madagascar,2020-06-12,37.0,5.0,32.0,0.0,-19.0,47.0
Armenia,2020-06-12,612.0,426.0,173.0,13.0,40.0,45.0
Namibia,2020-06-12,0.0,0.0,0.0,0.0,-23.0,19.0
Antigua and Barbuda,2020-06-12,0.0,0.0,0.0,0.0,17.0,-62.0
Russia,2020-06-12,8961.0,565.0,8213.0,183.0,60.0,90.0
Thailand,2020-06-12,4.0,4.0,0.0,0.0,16.0,101.0
Costa Rica,2020-06-12,74.0,65.0,9.0,0.0,10.0,-84.0
Kosovo,2020-06-12,0.0,0.0,0.0,0.0,43.0,21.0
Monaco,2020-06-12,0.0,0.0,0.0,0.0,43.73,7.42
Spain,2020-06-12,502.0,502.0,0.0,0.0,40.0,-4.0
Latvia,2020-06-12,2.0,1.0,0.0,1.0,57.0,25.0
Cruise Ship,2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0
Congo,2020-06-12,122.0,106.0,13.0,3.0,-4.0,38.0
Jordan,2020-06-12,25.0,24.0,1.0,0.0,31.0,37.0
Tunisia,2020-06-12,6.0,0.0,6.0,0.0,34.0,10.0
Iran,2020-06-12,2369.0,308.0,1986.0,75.0,32.0,54.0
Barbados,2020-06-12,0.0,0.0,0.0,0.0,13.0,-60.0
Angola,2020-06-12,12.0,11.0,1.0,0.0,-12.0,18.0
Netherlands,2020-06-12,210.0,201.0,0.0,9.0,52.0,6.0
Finland,2020-06-12,9.0,9.0,0.0,0.0,62.0,26.0
Sweden,2020-06-12,1396.0,1356.0,0.0,40.0,63.0,16.0
East Timor,2020-06-12,0.0,0.0,0.0,0.0,-9.0,126.0
Sao Tome and Principe,2020-06-12,7.0,-3.0,10.0,0.0,1.0,7.0
Mauritania,2020-06-12,133.0,98.0,28.0,7.0,21.0,-11.0
Egypt,2020-06-12,1577.0,1115.0,417.0,45.0,27.0,31.0
Panama,2020-06-12,625.0,-2160.0,2782.0,3.0,9.0,-81.0
Japan,2020-06-12,63.0,-68.0,129.0,2.0,36.0,138.0
Germany,2020-06-12,535.0,-50.0,574.0,11.0,51.0,9.0
Belize,2020-06-12,0.0,0.0,0.0,0.0,17.0,-89.0
South Africa,2020-06-12,3359.0,1535.0,1754.0,70.0,-31.0,23.0
United Arab Emirates,2020-06-12,513.0,-200.0,712.0,1.0,23.0,54.0
Peru,2020-06-12,0.0,-4704.0,4704.0,0.0,-10.0,-76.0
Fiji,2020-06-12,0.0,0.0,0.0,0.0,-18.0,178.0
Sri Lanka,2020-06-12,3.0,-43.0,46.0,0.0,8.0,81.0
Laos,2020-06-12,0.0,0.0,0.0,0.0,18.0,105.0
Burkina Faso,2020-06-12,0.0,-1.0,1.0,0.0,12.0,-2.0
United Kingdom,2020-06-12,1542.0,1336.0,4.0,202.0,55.0,0.0
Paraguay,2020-06-12,24.0,15.0,9.0,0.0,-23.0,-58.0
Nigeria,2020-06-12,627.0,218.0,397.0,12.0,9.0,9.0
Nepal,2020-06-12,448.0,431.0,16.0,1.0,28.0,84.0
Yemen,2020-06-12,41.0,33.0,5.0,3.0,15.0,44.0
Guinea,2020-06-12,54.0,-20.0,73.0,1.0,10.0,-10.0
Honduras,2020-06-12,463.0,444.0,7.0,12.0,15.0,-86.0
Haiti,2020-06-12,0.0,0.0,0.0,0.0,19.0,-72.0
India,2020-06-12,0.0,0.0,0.0,0.0,21.0,78.0
South Sudan,2020-06-12,0.0,0.0,0.0,0.0,8.0,30.0
Libya,2020-06-12,16.0,15.0,0.0,1.0,26.0,17.0
China,2020-06-12,12.0,4.0,8.0,0.0,35.0,103.0
Luxembourg,2020-06-12,3.0,-5.0,8.0,0.0,50.0,6.0
Israel,2020-06-12,226.0,188.0,38.0,0.0,31.0,35.0
Benin,2020-06-12,83.0,53.0,29.0,1.0,9.0,2.0
San Marino,2020-06-12,3.0,-21.0,24.0,0.0,44.0,12.0
Tanzania,2020-06-12,0.0,0.0,0.0,0.0,-6.0,35.0
Portugal,2020-06-13,283.0,38.0,238.0,7.0,39.0,-8.0
Sudan,2020-06-13,128.0,-26.0,140.0,14.0,13.0,30.0
Mauritius,2020-06-13,0.0,0.0,0.0,0.0,-20.0,58.0
Luxembourg,2020-06-13,8.0,4.0,4.0,0.0,50.0,6.0
Mauritania,2020-06-13,110.0,75.0,33.0,2.0,21.0,-11.0
Israel,2020-06-13,177.0,108.0,69.0,0.0,31.0,35.0
Tajikistan,2020-06-13,69.0,-62.0,130.0,1.0,39.0,71.0
Guinea,2020-06-13,58.0,-50.0,107.0,1.0,10.0,-10.0
Madagascar,2020-06-13,12.0,-6.0,18.0,0.0,-19.0,47.0
New Zealand,2020-06-13,0.0,0.0,0.0,0.0,-41.0,175.0
Bhutan,2020-06-13,4.0,2.0,2.0,0.0,28.0,90.0
Jordan,2020-06-13,38.0,31.0,7.0,0.0,31.0,37.0
Cruise Ship,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,2020-06-13,50.0,38.0,12.0,0.0,10.0,-84.0
Moldova,2020-06-13,366.0,161.0,192.0,13.0,47.0,28.0
Burma,2020-06-13,0.0,-2.0,2.0,0.0,22.0,96.0
Sierra Leone,2020-06-13,29.0,7.0,22.0,0.0,8.0,-13.0
Qatar,2020-06-13,1828.0,-128.0,1956.0,0.0,25.35,51.0
Rwanda,2020-06-13,31.0,20.0,11.0,0.0,-2.0,30.0
Azerbaijan,2020-06-13,352.0,157.0,193.0,2.0,40.0,48.0
Serbia,2020-06-13,76.0,21.0,54.0,1.0,44.0,21.0
Peru,2020-06-13,5961.0,1150.0,4591.0,220.0,-10.0,-76.0
France,2020-06-13,526.0,266.0,236.0,24.0,47.0,2.0
Liberia,2020-06-13,25.0,21.0,4.0,0.0,6.0,-9.0
Canada,2020-06-13,448.0,-427.0,817.0,58.0,60.0,-110.0
Australia,2020-06-13,26.0,-9.0,35.0,0.0,-25.0,133.0
Ghana,2020-06-13,262.0,204.0,58.0,0.0,7.94,-1.0
Equatorial Guinea,2020-06-13,0.0,0.0,0.0,0.0,2.0,10.0
Papua New Guinea,2020-06-13,0.0,0.0,0.0,0.0,-6.0,144.0
Pakistan,2020-06-13,6472.0,-3425.0,9809.0,88.0,30.0,70.0
Nicaragua,2020-06-13,0.0,0.0,0.0,0.0,13.0,-85.0
Namibia,2020-06-13,1.0,1.0,0.0,0.0,-23.0,19.0
Cameroon,2020-06-13,0.0,0.0,0.0,0.0,4.0,12.0
Latvia,2020-06-13,1.0,-27.0,27.0,1.0,57.0,25.0
West Bank and Gaza,2020-06-13,0.0,-1.0,1.0,0.0,32.0,35.0
North Macedonia,2020-06-13,194.0,175.0,11.0,8.0,41.61,21.75
Somalia,2020-06-13,66.0,37.0,27.0,2.0,5.0,46.0
Fiji,2020-06-13,0.0,0.0,0.0,0.0,-18.0,178.0
Laos,2020-06-13,0.0,0.0,0.0,0.0,18.0,105.0
United Arab Emirates,2020-06-13,491.0,-325.0,815.0,1.0,23.0,54.0
San Marino,2020-06-13,0.0,0.0,0.0,0.0,44.0,12.0
Haiti,2020-06-13,224.0,218.0,0.0,6.0,19.0,-72.0
South Sudan,2020-06-13,23.0,19.0,1.0,3.0,8.0,30.0
Cyprus,2020-06-13,0.0,0.0,0.0,0.0,35.0,33.0
China,2020-06-13,58.0,55.0,3.0,0.0,35.0,103.0
Belize,2020-06-13,0.0,0.0,0.0,0.0,17.0,-89.0
Russia,2020-06-13,8697.0,3317.0,5266.0,114.0,60.0,90.0
Thailand,2020-06-13,5.0,5.0,0.0,0.0,16.0,101.0
Kosovo,2020-06-13,111.0,103.0,7.0,1.0,43.0,21.0
Ivory Coast,2020-06-13,164.0,30.0,134.0,0.0,8.0,-6.0
Iran,2020-06-13,2430.0,260.0,2099.0,71.0,32.0,54.0
Netherlands,2020-06-13,179.0,175.0,0.0,4.0,52.0,6.0
Denmark,2020-06-13,40.0,-5.0,42.0,3.0,56.0,10.0
Yemen,2020-06-13,73.0,41.0,11.0,21.0,15.0,44.0
Barbados,2020-06-13,0.0,0.0,0.0,0.0,13.0,-60.0
Maldives,2020-06-13,10.0,-14.0,24.0,0.0,3.0,73.0
Gabon,2020-06-13,0.0,0.0,0.0,0.0,-1.0,12.0
Djibouti,2020-06-13,8.0,-88.0,93.0,3.0,12.0,43.0
Romania,2020-06-13,275.0,71.0,190.0,14.0,46.0,25.0
Vietnam,2020-06-13,1.0,1.0,0.0,0.0,14.0,108.0
Guyana,2020-06-13,0.0,0.0,0.0,0.0,5.0,-59.0
Lithuania,2020-06-13,7.0,-10.0,16.0,1.0,55.0,24.0
Iraq,2020-06-13,1180.0,480.0,647.0,53.0,33.0,44.0
Saint Vincent and the Grenadines,2020-06-13,0.0,0.0,0.0,0.0,13.0,-61.0
US,2020-06-13,25540.0,15553.0,9220.0,767.0,40.0,-90.0
Ukraine,2020-06-13,762.0,338.0,414.0,10.0,49.0,32.0
South Korea,2020-06-13,34.0,7.0,27.0,0.0,36.0,128.0
Paraguay,2020-06-13,7.0,-7.0,14.0,0.0,-23.0,-58.0
Burkina Faso,2020-06-13,0.0,-8.0,8.0,0.0,12.0,-2.0
Singapore,2020-06-13,347.0,-422.0,768.0,1.0,1.0,104.0
Montenegro,2020-06-13,0.0,0.0,0.0,0.0,43.0,19.0
Saint Kitts and Nevis,2020-06-13,0.0,0.0,0.0,0.0,17.0,-63.0
El Salvador,2020-06-13,122.0,-33.0,151.0,4.0,14.0,-89.0
Sri Lanka,2020-06-13,4.0,-52.0,56.0,0.0,8.0,81.0
Georgia,2020-06-13,8.0,2.0,5.0,1.0,42.0,43.0
Suriname,2020-06-13,9.0,9.0,0.0,0.0,4.0,-56.0
Brazil,2020-06-13,21704.0,6499.0,14313.0,892.0,-10.0,-52.0
Sweden,2020-06-13,1247.0,1227.0,0.0,20.0,63.0,16.0
Egypt,2020-06-13,1677.0,1194.0,421.0,62.0,27.0,31.0
Malta,2020-06-13,1.0,0.0,1.0,0.0,36.0,14.0
Grenada,2020-06-13,0.0,0.0,0.0,0.0,12.0,-62.0
Saudi Arabia,2020-06-13,3366.0,1808.0,1519.0,39.0,24.0,45.0
Hungary,2020-06-13,11.0,-22.0,29.0,4.0,47.0,20.0
Seychelles,2020-06-13,0.0,0.0,0.0,0.0,-5.0,56.0
Bulgaria,2020-06-13,75.0,68.0,7.0,0.0,43.0,25.0
Ethiopia,2020-06-13,251.0,199.0,44.0,8.0,9.0,40.0
Cambodia,2020-06-13,2.0,2.0,0.0,0.0,12.0,105.0
Uruguay,2020-06-13,0.0,-4.0,4.0,0.0,-33.0,-56.0
Belgium,2020-06-13,99.0,46.0,49.0,4.0,51.0,5.0
Kuwait,2020-06-13,514.0,-324.0,834.0,4.0,29.0,48.0
Zimbabwe,2020-06-13,13.0,10.0,3.0,0.0,-19.0,29.0
Turkey,2020-06-13,1459.0,460.0,985.0,14.0,39.0,35.0
Poland,2020-06-13,440.0,126.0,299.0,15.0,52.0,19.0
Switzerland,2020-06-13,31.0,31.0,0.0,0.0,47.0,8.0
Czech Republic,2020-06-13,53.0,50.0,4.0,-1.0,50.0,16.0
Spain,2020-06-13,396.0,396.0,0.0,0.0,40.0,-4.0
Indonesia,2020-06-13,1014.0,408.0,563.0,43.0,-1.0,114.0
Albania,2020-06-13,48.0,43.0,5.0,0.0,41.0,20.0
East Timor,2020-06-13,0.0,0.0,0.0,0.0,-9.0,126.0
Norway,2020-06-13,8.0,8.0,0.0,0.0,60.0,9.0
Gambia,2020-06-13,0.0,-2.0,2.0,0.0,13.0,-15.0
Chad,2020-06-13,0.0,-7.0,7.0,0.0,15.0,19.0
Brunei,2020-06-13,0.0,0.0,0.0,0.0,5.0,115.0
Belarus,2020-06-13,721.0,-635.0,1351.0,5.0,54.0,28.0
Zambia,2020-06-13,36.0,36.0,0.0,0.0,-13.0,28.0
Bahrain,2020-06-13,444.0,155.0,288.0,1.0,26.0,51.0
Bolivia,2020-06-13,913.0,550.0,337.0,26.0,-16.0,-64.0
Central African Republic,2020-06-13,13.0,10.0,3.0,0.0,7.0,21.0
Argentina,2020-06-13,1531.0,1161.0,340.0,30.0,-34.0,-64.0
Holy See,2020-06-13,0.0,0.0,0.0,0.0,42.0,12.0
Mexico,2020-06-13,3494.0,-132.0,3202.0,424.0,23.0,-102.0
Austria,2020-06-13,14.0,-15.0,27.0,2.0,48.0,14.0
Kyrgyzstan,2020-06-13,41.0,-14.0,54.0,1.0,41.0,75.0
Mali,2020-06-13,24.0,-14.0,35.0,3.0,18.0,-4.0
Mongolia,2020-06-13,0.0,-3.0,3.0,0.0,47.0,104.0
Croatia,2020-06-13,2.0,1.0,1.0,0.0,45.0,15.0
Slovakia,2020-06-13,3.0,2.0,1.0,0.0,49.0,20.0
Jamaica,2020-06-13,1.0,-2.0,3.0,0.0,18.0,-77.0
Comoros,2020-06-13,13.0,-4.0,17.0,0.0,-12.0,44.0
Liechtenstein,2020-06-13,0.0,0.0,0.0,0.0,47.0,10.0
Senegal,2020-06-13,145.0,13.0,128.0,4.0,15.0,-14.0
Eswatini,2020-06-13,14.0,13.0,1.0,0.0,-27.0,31.0
Chile,2020-06-13,6509.0,340.0,5938.0,231.0,-34.0,-71.0
Kazakhstan,2020-06-13,366.0,363.0,0.0,3.0,48.0,67.0
Bahamas,2020-06-13,0.0,0.0,0.0,0.0,25.0,-78.0
Japan,2020-06-13,43.0,-56.0,96.0,3.0,36.0,138.0
Sao Tome and Principe,2020-06-13,20.0,0.0,20.0,0.0,1.0,7.0
Finland,2020-06-13,14.0,14.0,0.0,0.0,62.0,26.0
Angola,2020-06-13,8.0,-12.0,19.0,1.0,-12.0,18.0
Germany,2020-06-13,41.0,-404.0,435.0,10.0,51.0,9.0
Antigua and Barbuda,2020-06-13,0.0,0.0,0.0,0.0,17.0,-62.0
Algeria,2020-06-13,112.0,5.0,98.0,9.0,28.0,2.0
India,2020-06-13,11458.0,3937.0,7135.0,386.0,21.0,78.0
Benin,2020-06-13,24.0,18.0,5.0,1.0,9.0,2.0
Tanzania,2020-06-13,0.0,0.0,0.0,0.0,-6.0,35.0
Nepal,2020-06-13,273.0,235.0,36.0,2.0,28.0,84.0
United Kingdom,2020-06-13,1426.0,1244.0,1.0,181.0,55.0,0.0
Morocco,2020-06-13,82.0,4.0,78.0,0.0,32.0,-7.0
Andorra,2020-06-13,0.0,0.0,0.0,0.0,42.0,1.5
Armenia,2020-06-13,723.0,275.0,442.0,6.0,40.0,45.0
Lebanon,2020-06-13,20.0,4.0,15.0,1.0,34.0,36.0
Ireland,2020-06-13,45.0,45.0,0.0,0.0,53.0,-8.0
Panama,2020-06-13,848.0,840.0,0.0,8.0,9.0,-81.0
Guinea-Bissau,2020-06-13,0.0,0.0,0.0,0.0,12.0,-15.0
Lesotho,2020-06-13,0.0,0.0,0.0,0.0,-29.0,28.0
Western Sahara,2020-06-13,0.0,-2.0,2.0,0.0,25.0,-13.0
Syria,2020-06-13,6.0,3.0,3.0,0.0,35.0,39.0
Dominican Republic,2020-06-13,564.0,225.0,330.0,9.0,19.0,-70.0
Botswana,2020-06-13,12.0,12.0,0.0,0.0,-25.0,26.0
Italy,2020-06-13,346.0,-1512.0,1780.0,78.0,43.0,12.0
Saint Lucia,2020-06-13,0.0,0.0,0.0,0.0,14.0,-61.0
Bosnia and Herzegovina,2020-06-13,0.0,0.0,0.0,0.0,44.0,18.0
Ecuador,2020-06-13,578.0,346.0,186.0,46.0,-2.0,-78.0
Mozambique,2020-06-13,44.0,38.0,6.0,0.0,-19.0,36.0
Guatemala,2020-06-13,509.0,391.0,102.0,16.0,16.0,-90.0
Trinidad and Tobago,2020-06-13,0.0,0.0,0.0,0.0,11.0,-61.0
Niger,2020-06-13,2.0,1.0,0.0,1.0,18.0,8.0
Colombia,2020-06-13,1650.0,663.0,926.0,61.0,4.0,-72.0
Uganda,2020-06-13,8.0,-50.0,58.0,0.0,1.0,32.0
Malawi,2020-06-13,48.0,46.0,1.0,1.0,-14.0,34.0
Philippines,2020-06-13,605.0,331.0,252.0,22.0,13.0,122.0
Venezuela,2020-06-13,25.0,24.0,0.0,1.0,6.0,-67.0
Greece,2020-06-13,4.0,4.0,0.0,0.0,39.0,22.0
Libya,2020-06-13,9.0,4.0,3.0,2.0,26.0,17.0
Afghanistan,2020-06-13,556.0,278.0,273.0,5.0,33.0,65.0
Cape Verde,2020-06-13,29.0,29.0,0.0,0.0,16.5,-23.0
Iceland,2020-06-13,1.0,1.0,0.0,0.0,65.0,-19.0
Burundi,2020-06-13,0.0,0.0,0.0,0.0,-4.0,30.0
Congo,2020-06-13,87.0,67.0,15.0,5.0,-4.0,38.0
Oman,2020-06-13,1006.0,962.0,41.0,3.0,22.0,56.0
Tunisia,2020-06-13,1.0,1.0,0.0,0.0,34.0,10.0
Estonia,2020-06-13,3.0,1.0,2.0,0.0,59.0,26.0
Bangladesh,2020-06-13,2856.0,2233.0,579.0,44.0,24.0,90.0
Monaco,2020-06-13,0.0,0.0,0.0,0.0,43.73,7.42
Eritrea,2020-06-13,24.0,24.0,0.0,0.0,15.0,40.0
Nigeria,2020-06-13,501.0,283.0,210.0,8.0,9.0,9.0
Dominica,2020-06-13,0.0,0.0,0.0,0.0,15.0,-61.0
Taiwan,2020-06-13,0.0,0.0,0.0,0.0,24.0,121.0
Togo,2020-06-13,5.0,-7.0,12.0,0.0,9.0,1.0
Malaysia,2020-06-13,43.0,-101.0,143.0,1.0,4.0,102.0
Cuba,2020-06-13,5.0,-16.0,21.0,0.0,22.0,-78.0
Slovenia,2020-06-13,2.0,2.0,0.0,0.0,46.0,15.0
Kenya,2020-06-13,152.0,91.0,57.0,4.0,0.0,38.0
Uzbekistan,2020-06-13,97.0,-19.0,116.0,0.0,41.0,65.0
South Africa,2020-06-13,3809.0,1896.0,1844.0,69.0,-31.0,23.0
Honduras,2020-06-13,323.0,269.0,50.0,4.0,15.0,-86.0
Luxembourg,2020-06-14,7.0,0.0,7.0,0.0,50.0,6.0
South Africa,2020-06-14,4302.0,2564.0,1681.0,57.0,-31.0,23.0
Suriname,2020-06-14,12.0,12.0,0.0,0.0,4.0,-56.0
Burundi,2020-06-14,0.0,0.0,0.0,0.0,-4.0,30.0
Greece,2020-06-14,9.0,9.0,0.0,0.0,39.0,22.0
Guatemala,2020-06-14,354.0,255.0,82.0,17.0,16.0,-90.0
Tunisia,2020-06-14,2.0,-1.0,3.0,0.0,34.0,10.0
Venezuela,2020-06-14,74.0,-275.0,348.0,1.0,6.0,-67.0
Bosnia and Herzegovina,2020-06-14,0.0,0.0,0.0,0.0,44.0,18.0
Cambodia,2020-06-14,0.0,0.0,0.0,0.0,12.0,105.0
Lithuania,2020-06-14,5.0,-6.0,11.0,0.0,55.0,24.0
Italy,2020-06-14,338.0,-1211.0,1505.0,44.0,43.0,12.0
Iceland,2020-06-14,2.0,0.0,2.0,0.0,65.0,-19.0
Poland,2020-06-14,375.0,243.0,122.0,10.0,52.0,19.0
Switzerland,2020-06-14,23.0,23.0,0.0,0.0,47.0,8.0
West Bank and Gaza,2020-06-14,3.0,3.0,0.0,0.0,32.0,35.0
Sudan,2020-06-14,213.0,147.0,54.0,12.0,13.0,30.0
Eswatini,2020-06-14,4.0,1.0,2.0,1.0,-27.0,31.0
Ecuador,2020-06-14,395.0,174.0,199.0,22.0,-2.0,-78.0
New Zealand,2020-06-14,0.0,0.0,0.0,0.0,-41.0,175.0
Uruguay,2020-06-14,1.0,-3.0,4.0,0.0,-33.0,-56.0
Cameroon,2020-06-14,0.0,0.0,0.0,0.0,4.0,12.0
San Marino,2020-06-14,0.0,0.0,0.0,0.0,44.0,12.0
Andorra,2020-06-14,0.0,0.0,0.0,0.0,42.0,1.5
Ivory Coast,2020-06-14,236.0,128.0,108.0,0.0,8.0,-6.0
Cruise Ship,2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,2020-06-14,143.0,141.0,0.0,2.0,52.0,6.0
Nepal,2020-06-14,425.0,363.0,61.0,1.0,28.0,84.0
Fiji,2020-06-14,0.0,0.0,0.0,0.0,-18.0,178.0
Libya,2020-06-14,36.0,33.0,1.0,2.0,26.0,17.0
Chile,2020-06-14,6938.0,308.0,6408.0,222.0,-34.0,-71.0
Ukraine,2020-06-14,674.0,558.0,107.0,9.0,49.0,32.0
Somalia,2020-06-14,39.0,20.0,18.0,1.0,5.0,46.0
Croatia,2020-06-14,1.0,1.0,0.0,0.0,45.0,15.0
Pakistan,2020-06-14,12073.0,8230.0,3665.0,178.0,30.0,70.0
Oman,2020-06-14,1404.0,475.0,924.0,5.0,22.0,56.0
Algeria,2020-06-14,109.0,-84.0,186.0,7.0,28.0,2.0
Bolivia,2020-06-14,617.0,246.0,345.0,26.0,-16.0,-64.0
Jamaica,2020-06-14,2.0,2.0,0.0,0.0,18.0,-77.0
Japan,2020-06-14,76.0,20.0,56.0,0.0,36.0,138.0
Liechtenstein,2020-06-14,0.0,0.0,0.0,0.0,47.0,10.0
Spain,2020-06-14,323.0,323.0,0.0,0.0,40.0,-4.0
Austria,2020-06-14,31.0,-16.0,47.0,0.0,48.0,14.0
Saint Kitts and Nevis,2020-06-14,0.0,0.0,0.0,0.0,17.0,-63.0
Bangladesh,2020-06-14,3141.0,2207.0,902.0,32.0,24.0,90.0
Australia,2020-06-14,15.0,2.0,13.0,0.0,-25.0,133.0
Grenada,2020-06-14,0.0,0.0,0.0,0.0,12.0,-62.0
Belarus,2020-06-14,732.0,-265.0,992.0,5.0,54.0,28.0
Mauritius,2020-06-14,0.0,0.0,0.0,0.0,-20.0,58.0
Seychelles,2020-06-14,0.0,0.0,0.0,0.0,-5.0,56.0
Latvia,2020-06-14,0.0,0.0,0.0,0.0,57.0,25.0
Panama,2020-06-14,1359.0,1344.0,7.0,8.0,9.0,-81.0
Lebanon,2020-06-14,4.0,4.0,0.0,0.0,34.0,36.0
Kosovo,2020-06-14,0.0,0.0,0.0,0.0,43.0,21.0
Russia,2020-06-14,8809.0,3282.0,5408.0,119.0,60.0,90.0
Kazakhstan,2020-06-14,258.0,-105.0,359.0,4.0,48.0,67.0
Belize,2020-06-14,0.0,0.0,0.0,0.0,17.0,-89.0
Bahamas,2020-06-14,0.0,0.0,0.0,0.0,25.0,-78.0
Yemen,2020-06-14,23.0,5.0,14.0,4.0,15.0,44.0
Sao Tome and Principe,2020-06-14,2.0,1.0,1.0,0.0,1.0,7.0
Finland,2020-06-14,17.0,16.0,0.0,1.0,62.0,26.0
Angola,2020-06-14,2.0,2.0,0.0,0.0,-12.0,18.0
Germany,2020-06-14,251.0,124.0,119.0,8.0,51.0,9.0
Haiti,2020-06-14,0.0,0.0,0.0,0.0,19.0,-72.0
Tanzania,2020-06-14,0.0,0.0,0.0,0.0,-6.0,35.0
United Arab Emirates,2020-06-14,304.0,-398.0,701.0,1.0,23.0,54.0
Benin,2020-06-14,30.0,24.0,6.0,0.0,9.0,2.0
